load	clock 	otype	  ss	qLength	 npa	 npd	dropped	wt  	st  	lost%	avgDelay	avgQLength
10	15.14	OUT	 BUSY	   1	 139	 137	   0	0.00	0.11	  0.00	  0.11	  1.00
10	15.15	OUT	 BUSY	   0	 139	 138	   0	0.04	0.00	  0.00	  0.11	  1.00
10	15.19	Q	 BUSY	   1	 140	 138	   0	0.00	0.00	  0.00	  0.11	  1.00
10	15.21	OUT	 BUSY	   0	 140	 139	   0	0.00	0.06	  0.00	  0.11	  1.00
10	15.24	OUT	 IDEL	   0	 140	 140	   0	0.02	0.03	  0.00	  0.11	  1.00
10	15.26	Srv	 BUSY	   0	 141	 140	   0	0.00	0.00	  0.00	  0.11	  1.00
10	15.29	OUT	 IDEL	   0	 141	 141	   0	0.00	0.02	  0.00	  0.11	  1.00
10	15.73	Srv	 BUSY	   0	 142	 141	   0	0.00	0.00	  0.00	  0.11	  0.97
10	15.75	OUT	 IDEL	   0	 142	 142	   0	0.00	0.02	  0.00	  0.11	  0.97
10	16.09	Srv	 BUSY	   0	 143	 142	   0	0.00	0.00	  0.00	  0.11	  0.95
10	16.15	Q	 BUSY	   1	 144	 142	   0	0.00	0.00	  0.00	  0.11	  0.95
10	16.28	Q	 BUSY	   2	 145	 142	   0	0.00	0.00	  0.00	  0.11	  0.95
10	16.29	Q	 BUSY	   3	 146	 142	   0	0.00	0.00	  0.00	  0.11	  0.96
10	16.30	OUT	 BUSY	   2	 146	 143	   0	0.00	0.21	  0.00	  0.11	  0.96
10	16.34	Q	 BUSY	   3	 147	 143	   0	0.00	0.00	  0.00	  0.11	  0.96
10	16.42	OUT	 BUSY	   2	 147	 144	   0	0.15	0.12	  0.00	  0.11	  0.97
10	16.46	OUT	 BUSY	   1	 147	 145	   0	0.14	0.04	  0.00	  0.11	  0.97
10	16.53	Q	 BUSY	   2	 148	 145	   0	0.00	0.00	  0.00	  0.11	  0.97
10	16.56	OUT	 BUSY	   1	 148	 146	   0	0.17	0.10	  0.00	  0.11	  0.97
10	16.57	OUT	 BUSY	   0	 148	 147	   0	0.22	0.01	  0.00	  0.11	  0.97
10	16.73	OUT	 IDEL	   0	 148	 148	   0	0.04	0.16	  0.00	  0.11	  0.96
10	16.86	Srv	 BUSY	   0	 149	 148	   0	0.00	0.00	  0.00	  0.11	  0.95
10	16.99	Q	 BUSY	   1	 150	 148	   0	0.00	0.00	  0.00	  0.11	  0.95
10	17.00	OUT	 BUSY	   0	 150	 149	   0	0.00	0.14	  0.00	  0.11	  0.95
10	17.02	OUT	 IDEL	   0	 150	 150	   0	0.01	0.02	  0.00	  0.11	  0.95
10	17.03	Srv	 BUSY	   0	 151	 150	   0	0.00	0.00	  0.00	  0.11	  0.95
10	17.12	OUT	 IDEL	   0	 151	 151	   0	0.00	0.09	  0.00	  0.11	  0.95
10	17.15	Srv	 BUSY	   0	 152	 151	   0	0.00	0.00	  0.00	  0.11	  0.94
10	17.17	OUT	 IDEL	   0	 152	 152	   0	0.00	0.03	  0.00	  0.11	  0.94
10	17.19	Srv	 BUSY	   0	 153	 152	   0	0.00	0.00	  0.00	  0.11	  0.94
10	17.22	Q	 BUSY	   1	 154	 152	   0	0.00	0.00	  0.00	  0.11	  0.94
10	17.28	OUT	 BUSY	   0	 154	 153	   0	0.00	0.09	  0.00	  0.11	  0.94
10	17.33	OUT	 IDEL	   0	 154	 154	   0	0.06	0.05	  0.00	  0.11	  0.94
10	17.85	Srv	 BUSY	   0	 155	 154	   0	0.00	0.00	  0.00	  0.11	  0.91
10	17.91	Q	 BUSY	   1	 156	 154	   0	0.00	0.00	  0.00	  0.11	  0.91
10	17.96	OUT	 BUSY	   0	 156	 155	   0	0.00	0.11	  0.00	  0.11	  0.91
10	17.98	OUT	 IDEL	   0	 156	 156	   0	0.05	0.02	  0.00	  0.11	  0.91
10	18.09	Srv	 BUSY	   0	 157	 156	   0	0.00	0.00	  0.00	  0.11	  0.90
10	18.12	OUT	 IDEL	   0	 157	 157	   0	0.00	0.02	  0.00	  0.11	  0.90
10	18.35	Srv	 BUSY	   0	 158	 157	   0	0.00	0.00	  0.00	  0.11	  0.89
10	18.36	OUT	 IDEL	   0	 158	 158	   0	0.00	0.01	  0.00	  0.10	  0.89
10	18.40	Srv	 BUSY	   0	 159	 158	   0	0.00	0.00	  0.00	  0.10	  0.89
10	18.56	OUT	 IDEL	   0	 159	 159	   0	0.00	0.16	  0.00	  0.10	  0.88
10	18.76	Srv	 BUSY	   0	 160	 159	   0	0.00	0.00	  0.00	  0.10	  0.87
10	18.77	OUT	 IDEL	   0	 160	 160	   0	0.00	0.00	  0.00	  0.10	  0.87
10	18.81	Srv	 BUSY	   0	 161	 160	   0	0.00	0.00	  0.00	  0.10	  0.87
10	18.87	OUT	 IDEL	   0	 161	 161	   0	0.00	0.05	  0.00	  0.10	  0.86
10	19.00	Srv	 BUSY	   0	 162	 161	   0	0.00	0.00	  0.00	  0.10	  0.86
10	19.02	OUT	 IDEL	   0	 162	 162	   0	0.00	0.02	  0.00	  0.10	  0.86
10	19.03	Srv	 BUSY	   0	 163	 162	   0	0.00	0.00	  0.00	  0.10	  0.86
10	19.04	OUT	 IDEL	   0	 163	 163	   0	0.00	0.01	  0.00	  0.10	  0.86
10	19.04	Srv	 BUSY	   0	 164	 163	   0	0.00	0.00	  0.00	  0.10	  0.86
10	19.05	Q	 BUSY	   1	 165	 163	   0	0.00	0.00	  0.00	  0.10	  0.86
10	19.06	OUT	 BUSY	   0	 165	 164	   0	0.00	0.02	  0.00	  0.10	  0.86
10	19.07	OUT	 IDEL	   0	 165	 165	   0	0.01	0.02	  0.00	  0.10	  0.85
10	19.09	Srv	 BUSY	   0	 166	 165	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.13	Q	 BUSY	   1	 167	 165	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.16	OUT	 BUSY	   0	 167	 166	   0	0.00	0.07	  0.00	  0.10	  0.85
10	19.23	Q	 BUSY	   1	 168	 166	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.27	Q	 BUSY	   2	 169	 166	   0	0.00	0.00	  0.00	  0.10	  0.86
10	19.32	OUT	 BUSY	   1	 169	 167	   0	0.03	0.16	  0.00	  0.10	  0.86
10	19.35	OUT	 BUSY	   0	 169	 168	   0	0.09	0.03	  0.00	  0.10	  0.85
10	19.43	OUT	 IDEL	   0	 169	 169	   0	0.08	0.08	  0.00	  0.10	  0.85
10	19.48	Srv	 BUSY	   0	 170	 169	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.57	Q	 BUSY	   1	 171	 169	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.63	Q	 BUSY	   2	 172	 169	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.63	OUT	 BUSY	   1	 172	 170	   0	0.00	0.15	  0.00	  0.10	  0.85
10	19.64	OUT	 BUSY	   0	 172	 171	   0	0.06	0.01	  0.00	  0.10	  0.85
10	19.69	OUT	 IDEL	   0	 172	 172	   0	0.01	0.06	  0.00	  0.10	  0.85
10	19.72	Srv	 BUSY	   0	 173	 172	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.88	Q	 BUSY	   1	 174	 172	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.92	Q	 BUSY	   2	 175	 172	   0	0.00	0.00	  0.00	  0.10	  0.85
10	19.93	OUT	 BUSY	   1	 175	 173	   0	0.00	0.21	  0.00	  0.10	  0.85
10	20.14	Q	 BUSY	   2	 176	 173	   0	0.00	0.00	  0.00	  0.10	  0.86
10	20.14	Q	 BUSY	   3	 177	 173	   0	0.00	0.00	  0.00	  0.10	  0.86
10	20.14	Q	 BUSY	   4	 178	 173	   0	0.00	0.00	  0.00	  0.10	  0.86
10	20.18	Q	 BUSY	   5	 179	 173	   0	0.00	0.00	  0.00	  0.10	  0.87
10	20.26	OUT	 BUSY	   4	 179	 174	   0	0.05	0.34	  0.00	  0.10	  0.89
10	20.32	OUT	 BUSY	   3	 179	 175	   0	0.35	0.06	  0.00	  0.10	  0.89
10	20.43	Q	 BUSY	   4	 180	 175	   0	0.00	0.00	  0.00	  0.10	  0.91
10	20.43	Q	 BUSY	   5	 181	 175	   0	0.00	0.00	  0.00	  0.10	  0.91
10	20.48	OUT	 BUSY	   4	 181	 176	   0	0.18	0.16	  0.00	  0.10	  0.92
10	20.49	Q	 BUSY	   5	 182	 176	   0	0.00	0.00	  0.00	  0.10	  0.92
10	20.55	OUT	 BUSY	   4	 182	 177	   0	0.34	0.07	  0.00	  0.10	  0.93
10	20.58	Q	 BUSY	   5	 183	 177	   0	0.00	0.00	  0.00	  0.10	  0.93
10	20.64	OUT	 BUSY	   4	 183	 178	   0	0.41	0.09	  0.00	  0.10	  0.94
10	20.75	OUT	 BUSY	   3	 183	 179	   0	0.46	0.11	  0.00	  0.10	  0.95
10	20.84	Q	 BUSY	   4	 184	 179	   0	0.00	0.00	  0.00	  0.10	  0.97
10	20.84	Q	 BUSY	   5	 185	 179	   0	0.00	0.00	  0.00	  0.10	  0.97
10	20.92	OUT	 BUSY	   4	 185	 180	   0	0.31	0.17	  0.00	  0.11	  0.98
10	20.94	Q	 BUSY	   5	 186	 180	   0	0.00	0.00	  0.00	  0.11	  0.98
10	21.00	OUT	 BUSY	   4	 186	 181	   0	0.48	0.08	  0.00	  0.11	  0.99
10	21.01	Q	 BUSY	   5	 187	 181	   0	0.00	0.00	  0.00	  0.11	  0.99
10	21.02	OUT	 BUSY	   4	 187	 182	   0	0.52	0.02	  0.00	  0.11	  0.99
10	21.09	OUT	 BUSY	   3	 187	 183	   0	0.44	0.07	  0.00	  0.11	  1.00
10	21.23	OUT	 BUSY	   2	 187	 184	   0	0.25	0.14	  0.00	  0.11	  1.01
10	21.28	Q	 BUSY	   3	 188	 184	   0	0.00	0.00	  0.00	  0.11	  1.01
10	21.30	OUT	 BUSY	   2	 188	 185	   0	0.39	0.07	  0.00	  0.11	  1.01
10	21.30	Q	 BUSY	   3	 189	 185	   0	0.00	0.00	  0.00	  0.11	  1.01
10	21.33	Q	 BUSY	   4	 190	 185	   0	0.00	0.00	  0.00	  0.11	  1.02
10	21.41	Q	 BUSY	   5	 191	 185	   0	0.00	0.00	  0.00	  0.11	  1.03
10	21.48	Q	 BUSY	   6	 192	 185	   0	0.00	0.00	  0.00	  0.11	  1.05
10	21.57	Q	 BUSY	   7	 193	 185	   0	0.00	0.00	  0.00	  0.11	  1.07
10	21.57	OUT	 BUSY	   6	 193	 186	   0	0.36	0.27	  0.00	  0.11	  1.07
10	21.61	OUT	 BUSY	   5	 193	 187	   0	0.57	0.04	  0.00	  0.12	  1.08
10	21.72	OUT	 BUSY	   4	 193	 188	   0	0.33	0.11	  0.00	  0.12	  1.09
10	21.86	OUT	 BUSY	   3	 193	 189	   0	0.42	0.14	  0.00	  0.12	  1.11
10	21.88	OUT	 BUSY	   2	 193	 190	   0	0.53	0.02	  0.00	  0.12	  1.11
10	22.02	OUT	 BUSY	   1	 193	 191	   0	0.47	0.15	  0.00	  0.12	  1.11
10	22.07	OUT	 BUSY	   0	 193	 192	   0	0.54	0.05	  0.00	  0.13	  1.10
10	22.15	Q	 BUSY	   1	 194	 192	   0	0.00	0.00	  0.00	  0.13	  1.10
10	22.17	Q	 BUSY	   2	 195	 192	   0	0.00	0.00	  0.00	  0.13	  1.10
10	22.22	OUT	 BUSY	   1	 195	 193	   0	0.50	0.15	  0.00	  0.13	  1.10
10	22.24	Q	 BUSY	   2	 196	 193	   0	0.00	0.00	  0.00	  0.13	  1.10
10	22.38	OUT	 BUSY	   1	 196	 194	   0	0.07	0.16	  0.00	  0.13	  1.10
10	22.54	OUT	 BUSY	   0	 196	 195	   0	0.21	0.16	  0.00	  0.13	  1.10
10	22.58	OUT	 IDEL	   0	 196	 196	   0	0.30	0.04	  0.00	  0.13	  1.09
10	22.84	Srv	 BUSY	   0	 197	 196	   0	0.00	0.00	  0.00	  0.13	  1.08
10	22.89	OUT	 IDEL	   0	 197	 197	   0	0.00	0.05	  0.00	  0.13	  1.08
10	23.06	Srv	 BUSY	   0	 198	 197	   0	0.00	0.00	  0.00	  0.13	  1.07
10	23.09	OUT	 IDEL	   0	 198	 198	   0	0.00	0.04	  0.00	  0.13	  1.07
10	23.11	Srv	 BUSY	   0	 199	 198	   0	0.00	0.00	  0.00	  0.13	  1.07
10	23.11	Q	 BUSY	   1	 200	 198	   0	0.00	0.00	  0.00	  0.13	  1.07
10	23.12	OUT	 BUSY	   0	 200	 199	   0	0.00	0.01	  0.00	  0.13	  1.07
10	23.16	OUT	 IDEL	   0	 200	 200	   0	0.01	0.03	  0.00	  0.13	  1.07
10	23.29	Srv	 BUSY	   0	 201	 200	   0	0.00	0.00	  0.00	  0.13	  1.06
10	23.32	OUT	 IDEL	   0	 201	 201	   0	0.00	0.03	  0.00	  0.13	  1.06
10	23.40	Srv	 BUSY	   0	 202	 201	   0	0.00	0.00	  0.00	  0.13	  1.06
10	23.56	Q	 BUSY	   1	 203	 201	   0	0.00	0.00	  0.00	  0.13	  1.06
10	23.59	OUT	 BUSY	   0	 203	 202	   0	0.00	0.19	  0.00	  0.13	  1.05
10	23.65	Q	 BUSY	   1	 204	 202	   0	0.00	0.00	  0.00	  0.13	  1.05
10	23.66	Q	 BUSY	   2	 205	 202	   0	0.00	0.00	  0.00	  0.13	  1.05
10	23.77	OUT	 BUSY	   1	 205	 203	   0	0.03	0.18	  0.00	  0.12	  1.05
10	23.78	OUT	 BUSY	   0	 205	 204	   0	0.12	0.00	  0.00	  0.12	  1.05
10	23.82	Q	 BUSY	   1	 206	 204	   0	0.00	0.00	  0.00	  0.12	  1.05
10	23.89	OUT	 BUSY	   0	 206	 205	   0	0.12	0.11	  0.00	  0.12	  1.05
10	23.93	OUT	 IDEL	   0	 206	 206	   0	0.06	0.04	  0.00	  0.12	  1.05
10	23.97	Srv	 BUSY	   0	 207	 206	   0	0.00	0.00	  0.00	  0.12	  1.05
10	24.07	Q	 BUSY	   1	 208	 206	   0	0.00	0.00	  0.00	  0.12	  1.05
10	24.08	OUT	 BUSY	   0	 208	 207	   0	0.00	0.11	  0.00	  0.12	  1.05
10	24.12	Q	 BUSY	   1	 209	 207	   0	0.00	0.00	  0.00	  0.12	  1.05
10	24.16	OUT	 BUSY	   0	 209	 208	   0	0.01	0.08	  0.00	  0.12	  1.05
10	24.19	Q	 BUSY	   1	 210	 208	   0	0.00	0.00	  0.00	  0.12	  1.05
10	24.22	OUT	 BUSY	   0	 210	 209	   0	0.04	0.07	  0.00	  0.12	  1.04
10	24.44	Q	 BUSY	   1	 211	 209	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.45	OUT	 BUSY	   0	 211	 210	   0	0.04	0.23	  0.00	  0.12	  1.04
10	24.45	Q	 BUSY	   1	 212	 210	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.46	OUT	 BUSY	   0	 212	 211	   0	0.01	0.01	  0.00	  0.12	  1.04
10	24.48	OUT	 IDEL	   0	 212	 212	   0	0.00	0.02	  0.00	  0.12	  1.04
10	24.53	Srv	 BUSY	   0	 213	 212	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.57	OUT	 IDEL	   0	 213	 213	   0	0.00	0.04	  0.00	  0.12	  1.04
10	24.58	Srv	 BUSY	   0	 214	 213	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.58	Q	 BUSY	   1	 215	 213	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.63	Q	 BUSY	   2	 216	 213	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.64	OUT	 BUSY	   1	 216	 214	   0	0.00	0.06	  0.00	  0.12	  1.04
10	24.66	Q	 BUSY	   2	 217	 214	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.68	OUT	 BUSY	   1	 217	 215	   0	0.06	0.04	  0.00	  0.12	  1.04
10	24.68	OUT	 BUSY	   0	 217	 216	   0	0.04	0.01	  0.00	  0.12	  1.04
10	24.73	Q	 BUSY	   1	 218	 216	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.75	Q	 BUSY	   2	 219	 216	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.78	OUT	 BUSY	   1	 219	 217	   0	0.02	0.10	  0.00	  0.12	  1.04
10	24.79	Q	 BUSY	   2	 220	 217	   0	0.00	0.00	  0.00	  0.12	  1.04
10	24.88	OUT	 BUSY	   1	 220	 218	   0	0.05	0.10	  0.00	  0.12	  1.04
10	24.91	OUT	 BUSY	   0	 220	 219	   0	0.13	0.03	  0.00	  0.12	  1.04
10	24.98	OUT	 IDEL	   0	 220	 220	   0	0.13	0.07	  0.00	  0.12	  1.04
10	25.07	Srv	 BUSY	   0	 221	 220	   0	0.00	0.00	  0.00	  0.12	  1.03
10	25.16	Q	 BUSY	   1	 222	 220	   0	0.00	0.00	  0.00	  0.12	  1.03
10	25.28	Q	 BUSY	   2	 223	 220	   0	0.00	0.00	  0.00	  0.12	  1.04
10	25.34	OUT	 BUSY	   1	 223	 221	   0	0.00	0.27	  0.00	  0.12	  1.04
10	25.36	Q	 BUSY	   2	 224	 221	   0	0.00	0.00	  0.00	  0.12	  1.04
10	25.40	Q	 BUSY	   3	 225	 221	   0	0.00	0.00	  0.00	  0.12	  1.04
10	25.44	OUT	 BUSY	   2	 225	 222	   0	0.18	0.10	  0.00	  0.12	  1.04
10	25.48	Q	 BUSY	   3	 226	 222	   0	0.00	0.00	  0.00	  0.12	  1.05
10	25.49	Q	 BUSY	   4	 227	 222	   0	0.00	0.00	  0.00	  0.12	  1.05
10	25.51	Q	 BUSY	   5	 228	 222	   0	0.00	0.00	  0.00	  0.12	  1.05
10	25.52	OUT	 BUSY	   4	 228	 223	   0	0.16	0.08	  0.00	  0.12	  1.05
10	25.53	OUT	 BUSY	   3	 228	 224	   0	0.17	0.01	  0.00	  0.12	  1.05
10	25.62	OUT	 BUSY	   2	 228	 225	   0	0.13	0.08	  0.00	  0.12	  1.05
10	25.67	OUT	 BUSY	   1	 228	 226	   0	0.14	0.05	  0.00	  0.12	  1.05
10	25.82	Q	 BUSY	   2	 229	 226	   0	0.00	0.00	  0.00	  0.12	  1.06
10	25.84	Q	 BUSY	   3	 230	 226	   0	0.00	0.00	  0.00	  0.12	  1.06
10	25.97	Q	 BUSY	   4	 231	 226	   0	0.00	0.00	  0.00	  0.12	  1.08
10	26.05	OUT	 BUSY	   3	 231	 227	   0	0.18	0.38	  0.00	  0.12	  1.08
10	26.15	OUT	 BUSY	   2	 231	 228	   0	0.55	0.09	  0.00	  0.12	  1.09
10	26.17	OUT	 BUSY	   1	 231	 229	   0	0.33	0.03	  0.00	  0.12	  1.09
10	26.19	OUT	 BUSY	   0	 231	 230	   0	0.33	0.02	  0.00	  0.12	  1.09
10	26.19	Q	 BUSY	   1	 232	 230	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.27	Q	 BUSY	   2	 233	 230	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.29	Q	 BUSY	   3	 234	 230	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.33	OUT	 BUSY	   2	 234	 231	   0	0.22	0.14	  0.00	  0.12	  1.09
10	26.44	OUT	 BUSY	   1	 234	 232	   0	0.14	0.11	  0.00	  0.12	  1.09
10	26.50	OUT	 BUSY	   0	 234	 233	   0	0.17	0.07	  0.00	  0.12	  1.09
10	26.51	OUT	 IDEL	   0	 234	 234	   0	0.21	0.01	  0.00	  0.12	  1.09
10	26.52	Srv	 BUSY	   0	 235	 234	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.55	Q	 BUSY	   1	 236	 234	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.57	Q	 BUSY	   2	 237	 234	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.59	Q	 BUSY	   3	 238	 234	   0	0.00	0.00	  0.00	  0.12	  1.09
10	26.71	Q	 BUSY	   4	 239	 234	   0	0.00	0.00	  0.00	  0.12	  1.10
10	26.73	OUT	 BUSY	   3	 239	 235	   0	0.00	0.20	  0.00	  0.12	  1.10
10	26.73	Q	 BUSY	   4	 240	 235	   0	0.00	0.00	  0.00	  0.12	  1.10
10	26.92	OUT	 BUSY	   3	 240	 236	   0	0.17	0.19	  0.00	  0.12	  1.12
10	26.94	OUT	 BUSY	   2	 240	 237	   0	0.34	0.02	  0.00	  0.12	  1.12
10	26.99	Q	 BUSY	   3	 241	 237	   0	0.00	0.00	  0.00	  0.12	  1.12
10	27.03	OUT	 BUSY	   2	 241	 238	   0	0.35	0.09	  0.00	  0.13	  1.12
10	27.10	OUT	 BUSY	   1	 241	 239	   0	0.33	0.07	  0.00	  0.13	  1.12
10	27.10	OUT	 BUSY	   0	 241	 240	   0	0.36	0.00	  0.00	  0.13	  1.12
10	27.11	OUT	 IDEL	   0	 241	 241	   0	0.11	0.01	  0.00	  0.13	  1.12
10	27.18	Srv	 BUSY	   0	 242	 241	   0	0.00	0.00	  0.00	  0.13	  1.12
10	27.23	OUT	 IDEL	   0	 242	 242	   0	0.00	0.05	  0.00	  0.13	  1.12
10	27.41	Srv	 BUSY	   0	 243	 242	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.41	Q	 BUSY	   1	 244	 242	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.42	OUT	 BUSY	   0	 244	 243	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.42	OUT	 IDEL	   0	 244	 244	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.50	Srv	 BUSY	   0	 245	 244	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.51	Q	 BUSY	   1	 246	 244	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.56	Q	 BUSY	   2	 247	 244	   0	0.00	0.00	  0.00	  0.13	  1.11
10	27.66	OUT	 BUSY	   1	 247	 245	   0	0.00	0.15	  0.00	  0.13	  1.11
10	27.69	OUT	 BUSY	   0	 247	 246	   0	0.15	0.03	  0.00	  0.13	  1.11
10	27.73	OUT	 IDEL	   0	 247	 247	   0	0.12	0.04	  0.00	  0.13	  1.10
10	27.91	Srv	 BUSY	   0	 248	 247	   0	0.00	0.00	  0.00	  0.13	  1.10
10	27.95	OUT	 IDEL	   0	 248	 248	   0	0.00	0.04	  0.00	  0.13	  1.09
10	28.30	Srv	 BUSY	   0	 249	 248	   0	0.00	0.00	  0.00	  0.13	  1.08
10	28.35	Q	 BUSY	   1	 250	 248	   0	0.00	0.00	  0.00	  0.13	  1.08
10	28.36	Q	 BUSY	   2	 251	 248	   0	0.00	0.00	  0.00	  0.13	  1.08
10	28.45	Q	 BUSY	   3	 252	 248	   0	0.00	0.00	  0.00	  0.13	  1.09
10	28.50	Q	 BUSY	   4	 253	 248	   0	0.00	0.00	  0.00	  0.13	  1.09
10	28.51	OUT	 BUSY	   3	 253	 249	   0	0.00	0.22	  0.00	  0.12	  1.09
10	28.58	OUT	 BUSY	   2	 253	 250	   0	0.16	0.07	  0.00	  0.12	  1.10
10	28.59	OUT	 BUSY	   1	 253	 251	   0	0.22	0.01	  0.00	  0.13	  1.10
10	28.68	Q	 BUSY	   2	 254	 251	   0	0.00	0.00	  0.00	  0.13	  1.10
10	28.82	OUT	 BUSY	   1	 254	 252	   0	0.14	0.23	  0.00	  0.13	  1.10
10	28.84	Q	 BUSY	   2	 255	 252	   0	0.00	0.00	  0.00	  0.13	  1.10
10	28.88	Q	 BUSY	   3	 256	 252	   0	0.00	0.00	  0.00	  0.13	  1.10
10	28.91	OUT	 BUSY	   2	 256	 253	   0	0.32	0.09	  0.00	  0.13	  1.10
10	28.94	OUT	 BUSY	   1	 256	 254	   0	0.22	0.03	  0.00	  0.13	  1.10
10	28.96	Q	 BUSY	   2	 257	 254	   0	0.00	0.00	  0.00	  0.13	  1.10
10	29.09	OUT	 BUSY	   1	 257	 255	   0	0.10	0.16	  0.00	  0.13	  1.10
10	29.15	Q	 BUSY	   2	 258	 255	   0	0.00	0.00	  0.00	  0.13	  1.10
10	29.17	OUT	 BUSY	   1	 258	 256	   0	0.21	0.08	  0.00	  0.13	  1.10
10	29.20	OUT	 BUSY	   0	 258	 257	   0	0.21	0.03	  0.00	  0.13	  1.10
10	29.20	OUT	 IDEL	   0	 258	 258	   0	0.05	0.00	  0.00	  0.13	  1.10
10	29.30	Srv	 BUSY	   0	 259	 258	   0	0.00	0.00	  0.00	  0.13	  1.10
10	29.30	OUT	 IDEL	   0	 259	 259	   0	0.00	0.00	  0.00	  0.13	  1.10
10	29.54	Srv	 BUSY	   0	 260	 259	   0	0.00	0.00	  0.00	  0.13	  1.09
10	29.55	OUT	 IDEL	   0	 260	 260	   0	0.00	0.00	  0.00	  0.13	  1.09
10	29.62	Srv	 BUSY	   0	 261	 260	   0	0.00	0.00	  0.00	  0.13	  1.09
10	29.63	Q	 BUSY	   1	 262	 260	   0	0.00	0.00	  0.00	  0.13	  1.09
10	29.64	Q	 BUSY	   2	 263	 260	   0	0.00	0.00	  0.00	  0.13	  1.09
10	29.74	Q	 BUSY	   3	 264	 260	   0	0.00	0.00	  0.00	  0.13	  1.09
10	29.83	Q	 BUSY	   4	 265	 260	   0	0.00	0.00	  0.00	  0.13	  1.10
10	29.83	Q	 BUSY	   5	 266	 260	   0	0.00	0.00	  0.00	  0.13	  1.10
10	29.86	OUT	 BUSY	   4	 266	 261	   0	0.00	0.24	  0.00	  0.12	  1.11
10	29.90	Q	 BUSY	   5	 267	 261	   0	0.00	0.00	  0.00	  0.12	  1.11
10	29.97	Q	 BUSY	   6	 268	 261	   0	0.00	0.00	  0.00	  0.12	  1.12
10	29.97	Q	 BUSY	   7	 269	 261	   0	0.00	0.00	  0.00	  0.12	  1.12
10	29.97	Q	 BUSY	   8	 270	 261	   0	0.00	0.00	  0.00	  0.12	  1.12
10	29.99	OUT	 BUSY	   7	 270	 262	   0	0.24	0.12	  0.00	  0.13	  1.12
10	30.01	Q	 BUSY	   8	 271	 262	   0	0.00	0.00	  0.00	  0.13	  1.13
10	30.02	Q	 BUSY	   9	 272	 262	   0	0.00	0.00	  0.00	  0.13	  1.13
10	30.03	Q	 BUSY	  10	 273	 262	   0	0.00	0.00	  0.00	  0.13	  1.14
10	30.13	Dropped	 BUSY	  10	 274	 262	   1	0.00	0.00	  0.00	  0.13	  1.17
10	30.17	OUT	 BUSY	   9	 274	 263	   1	0.34	0.19	  0.00	  0.13	  1.18
10	30.18	Q	 BUSY	  10	 275	 263	   1	0.00	0.00	  0.00	  0.13	  1.18
10	30.21	OUT	 BUSY	   9	 275	 264	   1	0.43	0.03	  0.00	  0.13	  1.19
10	30.51	OUT	 BUSY	   8	 275	 265	   1	0.38	0.30	  0.00	  0.13	  1.25
10	30.60	OUT	 BUSY	   7	 275	 266	   1	0.68	0.09	  0.00	  0.13	  1.27
10	30.61	OUT	 BUSY	   6	 275	 267	   1	0.70	0.00	  0.00	  0.13	  1.27
10	30.64	OUT	 BUSY	   5	 275	 268	   1	0.63	0.03	  0.00	  0.13	  1.28
10	30.66	OUT	 BUSY	   4	 275	 269	   1	0.66	0.02	  0.00	  0.14	  1.28
10	30.67	Q	 BUSY	   5	 276	 269	   1	0.00	0.00	  0.00	  0.14	  1.28
10	30.69	OUT	 BUSY	   4	 276	 270	   1	0.69	0.03	  0.00	  0.14	  1.28
10	30.74	OUT	 BUSY	   3	 276	 271	   1	0.68	0.05	  0.00	  0.14	  1.28
10	30.77	Q	 BUSY	   4	 277	 271	   1	0.00	0.00	  0.00	  0.14	  1.29
10	30.84	OUT	 BUSY	   3	 277	 272	   1	0.72	0.11	  0.00	  0.14	  1.29
10	30.87	Q	 BUSY	   4	 278	 272	   1	0.00	0.00	  0.00	  0.14	  1.29
